OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD20114,2024-08-2,C23405,Phone,4,695.1,484,Debit Card,Returned,TRK83678,8,,Email,2780.4
ORD20114,2023-04-0,C41132,Chair,1,381.61,114,Debit Card,Pending,TRK51040,5,,Email,381.61
ORD20114,2023-02-1,C88463,Desk,5,507.94,292,Online,Cancelled,TRK88749,9,,Facebook,2539.7
ORD20114,2025-05-1,C28152,Desk,3,571.53,821,Debit Card,Delivered,TRK59642,6,FREESHIP,Facebook,1714.59
ORD20114,2024-10-0,C36383,Monitor,5,421.44,286,Cash,Pending,TRK93336,5,SAVE10,Instagram,2107.2
ORD20114,2025-01-0,C19759,Chair,2,588.3,234,Online,Pending,TRK22515,2,FREESHIP,Email,1176.6
ORD20114,2024-06-2,C54886,Phone,1,355.15,442,Cash,Returned,TRK66241,2,SAVE10,Email,355.15
ORD20114,2024-07-2,C27305,Chair,2,695.29,957,Credit Car ,Pending,TRK28789,6,FREESHIP,Instagram,1390.58
ORD2011,2023-02-2,C17921,Desk,4,302.65,119,Credit Car ,Cancelled,TRK79291,8,SAVE10,Referral,1210.6
ORD2011,2023-01-2,C94381,Chair,2,608.04,962,Cash,Cancelled,TRK69804,4,,Google,1216.08
ORD2011,2023-11-0,C25162,Tablet,2,344.18,533,Credit Car ,Shipped,TRK42183,7,,Referral,688.36
ORD2011,2024-12-1,C98317,Monitor,4,696.71,276,Debit Card,Shipped,TRK37172,4,,Instagram,2786.84
ORD2011,2025-06-1,C53631,Monitor,3,198.63,593,Cash,Pending,TRK67589,8,SAVE10,Instagram,595.89
ORD2011,2023-08-1,C41478,Printer,4,534.57,667,Credit Car ,Delivered,TRK62068,6,FREESHIP,Facebook,2138.28
ORD2011,2023-07-1,C20512,Laptop,4,690.78,980,Credit Car ,Shipped,TRK98234,9,,Referral,2763.12
ORD2011,2024-05-2,C25841,Monitor,3,301.55,242,Debit Card,Delivered,TRK21451,5,FREESHIP,Google,904.65
ORD2011,2023-04-2,C82781,Monitor,4,27.42,661,Debit Card,Pending,TRK20605,4,SAVE10,Referral,109.68
ORD2011,2024-02-2,C66112,Desk,4,466.7,874,Debit Card,Returned,TRK60955,8,,Instagram,1866.8
ORD2011,2024-09-0,C40466,Desk,1,541.64,449,Debit Card,Shipped,TRK70255,5,SAVE10,Email,541.64
ORD2011,2023-10-1,C32570,Phone,1,11.39,826,Cash,Cancelled,TRK35969,6,WINTER15,Email,11.39
ORD2011,2025-03-1,C29405,Phone,2,224.37,251,Debit Card,Delivered,TRK33125,3,WINTER15,Referral,448.74
ORD2011,2024-06-1,C30643,Laptop,3,306.29,966,Credit Car ,Returned,TRK19477,7,WINTER15,Instagram,918.87
ORD2011,2024-01-0,C65890,Tablet,5,315.57,340,Debit Card,Delivered,TRK64530,6,WINTER15,Email,1577.85
ORD2011,2023-07-1,C36992,Chair,3,223.79,617,Debit Card,Pending,TRK63460,3,,Google,671.37
ORD2011,2023-07-3,C95568,Chair,3,324.47,971,Cash,Delivered,TRK37075,4,WINTER15,Email,973.41
ORD2011,2023-10-1,C17966,Printer,2,92.87,360,Credit Car ,Pending,TRK31169,5,FREESHIP,Facebook,185.74
ORD2011,2023-04-0,C89559,Laptop,2,331.42,297,Credit Car ,Delivered,TRK82838,6,WINTER15,Google,662.84
ORD2011,2024-12-2,C15849,Chair,1,525.43,643,Cash,Cancelled,TRK26794,2,SAVE10,Instagram,525.43
ORD2011,2023-08-0,C94257,Printer,2,697.19,762,Cash,Returned,TRK40220,7,FREESHIP,Email,1394.38
ORD2011,2023-08-2,C39911,Phone,4,518.4,699,Credit Car ,Delivered,TRK80431,7,SAVE10,Facebook,2073.6
ORD2011,2025-02-0,C28828,Desk,3,131.96,745,Credit Car ,Pending,TRK32550,8,,Instagram,395.88
ORD2011,2024-10-0,C82921,Monitor,1,208.36,703,Online,Shipped,TRK31079,4,FREESHIP,Email,208.36
ORD2011,2023-11-2,C50159,Printer,3,222.34,105,Credit Car ,Returned,TRK53737,5,WINTER15,Email,667.02
ORD2011,2024-09-1,C62512,Printer,3,91.74,368,Debit Card,Returned,TRK24139,8,FREESHIP,Referral,275.22
ORD2011,2023-08-1,C39260,Tablet,2,213.83,374,Debit Card,Cancelled,TRK55587,2,WINTER15,Email,427.66
ORD2011,2023-04-2,C23917,Printer,1,127.55,433,Cash,Shipped,TRK44434,3,SAVE10,Referral,127.55
ORD2011,2024-09-0,C65107,Monitor,1,70.24,456,Credit Car ,Cancelled,TRK10261,4,FREESHIP,Google,70.24
ORD2011,2023-01-0,C84630,Laptop,5,518.55,907,Credit Car ,Cancelled,TRK48054,6,WINTER15,Instagram,2592.75
ORD20118,2023-10-3,C42235,Chair,4,298.36,722,Debit Card,Pending,TRK49379,8,FREESHIP,Google,1193.44
ORD20118,2023-07-2,C70246,Desk,3,158.74,293,Online,Pending,TRK45708,7,FREESHIP,Instagram,476.22
ORD20118,2025-06-1,C18473,Chair,2,420.29,700,Gift Card,Returned,TRK97834,3,SAVE10,Google,840.58
ORD20118,2023-04-0,C12607,Desk,1,281.52,460,Gift Card,Shipped,TRK83653,6,WINTER15,Referral,281.52
ORD20118,2023-09-2,C10222,Laptop,1,204.08,979,Gift Card,Returned,TRK86297,4,,Google,204.08
ORD20118,2024-07-0,C77344,Chair,1,343.31,777,Gift Card,Returned,TRK20605,6,SAVE10,Google,343.31
ORD20118,2023-11-1,C65497,Monitor,1,163.32,676,Cash,Shipped,TRK83702,6,WINTER15,Facebook,163.32
ORD20118,2024-03-1,C26340,Desk,2,184.6,562,Gift Card,Delivered,TRK59962,7,WINTER15,Email,369.2
ORD20118,2023-10-0,C75619,Printer,2,371.29,924,Gift Card,Shipped,TRK23086,5,WINTER15,Facebook,742.58
ORD20118,2024-08-1,C96136,Tablet,5,389.22,149,Cash,Cancelled,TRK60856,7,,Referral,1946.1
ORD20119,2025-06-0,C46886,Desk,3,616.39,754,Credit Car ,Shipped,TRK82791,6,FREESHIP,Instagram,1849.17
ORD20119,2025-02-1,C44148,Desk,4,376.43,809,Gift Card,Pending,TRK67872,5,WINTER15,Instagram,1505.72
ORD20119,2024-02-2,C72007,Chair,3,432.85,999,Online,Pending,TRK16240,4,,Instagram,1298.55
ORD20119,2025-06-1,C45104,Tablet,1,687.89,348,Cash,Returned,TRK38559,1,FREESHIP,Email,687.89
ORD20119,2023-11-1,C29885,Printer,3,189.44,725,Cash,Pending,TRK62067,4,FREESHIP,Email,568.32
ORD20119,2024-06-2,C21126,Desk,1,107.04,392,Credit Car ,Cancelled,TRK38009,6,FREESHIP,Google,107.04
ORD20119,2024-03-0,C20095,Monitor,2,662.53,778,Online,Cancelled,TRK69207,5,,Facebook,1325.06
ORD20119,2023-07-1,C79674,Tablet,2,436.84,275,Online,Delivered,TRK88039,2,FREESHIP,Instagram,873.68
ORD20119,2024-08-2,C64753,Chair,4,262.52,509,Debit Card,Cancelled,TRK71683,4,WINTER15,Instagram,1050.08
ORD20119,2023-06-1,C57502,Tablet,4,560.58,201,Gift Card,Returned,TRK51116,6,SAVE10,Referral,2242.32
